Emotions,Path
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-01-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-01-01-02-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-01-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-01-02-02-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-01-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-02-01-02-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-01-16.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-06-02-02-02-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-01-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-01-01-02-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-01-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-01-02-02-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-01-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-02-01-02-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-01-16.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-07-02-02-02-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
